Date,Open,High,Low,Close,Adj Close,Volume
2019-10-14,115.580002,116.389999,115.449997,116.180000,108.877182,2571300
2019-10-15,115.849998,117.620003,115.800003,116.309998,108.999001,3742700
2019-10-16,116.230003,116.660004,115.080002,115.110001,107.874443,3608900
2019-10-17,115.610001,116.059998,114.919998,115.349998,108.099350,3722400
2019-10-18,115.139999,115.580002,114.739998,114.739998,107.527695,5679900
2019-10-21,115.550003,116.750000,115.550003,116.610001,109.280159,3926300
2019-10-22,116.629997,118.559998,116.489998,117.800003,110.395355,4095000
2019-10-23,117.400002,118.019997,116.779999,117.980003,110.564041,4148500
2019-10-24,118.470001,118.809998,117.309998,117.580002,110.189186,3873900
2019-10-25,117.769997,118.849998,117.690002,118.669998,111.210663,3369100
2019-10-28,119.080002,119.510002,117.639999,118.480003,111.032608,5076200
2019-10-29,117.970001,119.070000,117.690002,118.129997,110.704605,4548100
2019-10-30,118.180000,118.180000,115.519997,116.360001,109.045876,4690900
2019-10-31,115.860001,116.360001,115.320000,116.139999,108.839699,7177700
2019-11-01,115.489998,116.620003,114.019997,116.209999,108.905296,7684700
2019-11-04,117.230003,121.870003,117.019997,121.570000,113.928368,10348800
2019-11-05,121.230003,122.449997,120.720001,121.940002,114.275116,6971100
2019-11-06,121.940002,122.139999,119.800003,119.900002,112.363342,6104700
2019-11-07,121.129997,122.000000,120.320000,121.889999,114.228264,5440700
2019-11-08,120.970001,121.199997,120.160004,120.930000,113.328606,4249800
2019-11-11,120.199997,121.389999,120.010002,120.809998,113.216156,3870800
2019-11-12,121.290001,122.050003,120.480003,120.959999,113.356728,4503600
2019-11-13,120.459999,122.410004,120.370003,122.279999,114.593750,5076400
2019-11-14,121.849998,122.940002,121.400002,121.959999,114.293861,4882800
2019-11-15,121.220001,121.389999,120.110001,120.639999,114.170837,5589600
2019-11-18,119.820000,120.000000,118.139999,118.550003,112.192902,4885300
2019-11-19,118.500000,118.800003,116.080002,116.449997,110.205513,8723000
2019-11-20,116.410004,118.080002,116.120003,117.339996,111.047791,5903100
2019-11-21,117.610001,118.949997,117.199997,118.769997,112.401108,5810900
2019-11-22,119.059998,119.699997,118.599998,118.629997,112.268616,4786800
2019-11-25,118.430000,119.220001,117.980003,118.379997,112.032013,7390000
2019-11-26,118.339996,118.559998,117.199997,117.790001,111.473663,10053100
2019-11-27,117.989998,118.610001,117.620003,118.070000,111.738647,4106100
2019-11-29,117.279999,117.820000,116.879997,117.129997,110.849045,3271000
2019-12-02,117.980003,118.070000,116.720001,116.800003,110.536751,5195200
2019-12-03,116.199997,116.699997,115.699997,115.889999,109.675537,6135800
2019-12-04,116.639999,117.300003,116.430000,116.940002,110.669243,5706700
2019-12-05,117.620003,117.739998,116.190002,116.330002,110.091957,5517500
2019-12-06,117.089996,119.290001,116.980003,118.010002,111.681870,6735300
2019-12-09,116.519997,117.889999,116.440002,117.300003,111.009933,4736100
2019-12-10,118.029999,118.089996,117.050003,117.889999,111.568298,4886800
2019-12-11,117.089996,117.660004,116.129997,116.230003,109.997314,7039600
2019-12-12,116.589996,118.889999,116.589996,118.809998,112.438965,6462000
2019-12-13,119.050003,119.540001,117.900002,117.959999,111.634537,4863400
2019-12-16,118.860001,119.470001,118.610001,119.360001,112.959473,5619300
2019-12-17,119.589996,119.889999,118.330002,118.599998,112.240227,6755500
2019-12-18,118.680000,119.639999,118.519997,118.550003,112.192902,7496700
2019-12-19,118.570000,118.739998,117.860001,118.129997,111.795425,6220300
2019-12-20,119.400002,119.940002,118.089996,119.680000,113.262314,12171100
2019-12-23,119.309998,120.400002,119.150002,120.330002,113.877464,5875000
2019-12-24,120.430000,120.779999,120.089996,120.339996,113.886909,1640100
2019-12-26,120.669998,121.419998,120.339996,120.599998,114.132973,3648600
2019-12-27,120.889999,121.290001,120.239998,120.300003,113.849068,4138300
2019-12-30,120.440002,121.339996,119.809998,119.849998,113.423195,4580200
2019-12-31,119.500000,120.629997,119.250000,120.510002,114.047806,4215700
2020-01-02,120.809998,121.629997,120.769997,121.430000,114.918457,5205000
2020-01-03,121.779999,122.720001,120.739998,121.010002,114.520988,6360900
2020-01-06,121.239998,121.669998,120.330002,120.599998,114.132973,9953000
2020-01-07,119.019997,119.730003,117.769997,119.059998,112.675552,7856900
2020-01-08,118.550003,119.089996,117.650002,117.699997,111.388489,7295900
2020-01-09,117.589996,117.919998,116.180000,117.510002,111.208679,7345300
2020-01-10,117.519997,117.690002,116.400002,116.440002,110.196053,6393800
2020-01-13,116.470001,116.910004,116.080002,116.660004,110.404266,6846700
2020-01-14,116.500000,116.879997,115.709999,116.300003,110.063560,7189100
2020-01-15,116.300003,116.410004,115.650002,116.129997,109.902672,5808800
2020-01-16,116.559998,117.279999,116.449997,116.889999,110.621918,7022000
2020-01-17,117.010002,117.290001,115.519997,115.580002,109.382172,7885900
2020-01-21,115.099998,115.150002,113.169998,113.309998,107.233894,8470300
2020-01-22,113.099998,113.529999,112.459999,112.900002,106.845879,5589900
2020-01-23,112.400002,113.489998,111.860001,113.099998,107.035156,8007800
2020-01-24,112.790001,112.980003,111.339996,111.849998,105.852188,6920000
2020-01-27,110.250000,110.830002,109.980003,110.389999,104.470474,7609800
2020-01-28,110.980003,111.620003,110.769997,111.120003,105.161324,5771900
2020-01-29,111.449997,111.839996,110.180000,110.370003,104.451553,4772800
2020-01-30,109.809998,111.580002,109.059998,111.400002,105.426323,8382700
2020-01-31,109.809998,110.000000,106.400002,107.139999,101.394745,13699600
2020-02-03,106.949997,107.250000,105.400002,106.279999,100.580864,8787500
2020-02-04,107.680000,108.339996,106.599998,106.849998,101.120300,9909000
2020-02-05,108.269997,110.650002,108.110001,110.279999,104.366371,6914100
2020-02-06,110.629997,110.669998,109.110001,109.489998,103.618729,6274000
2020-02-07,108.930000,109.440002,108.470001,108.940002,103.098228,4830100
2020-02-10,108.540001,109.800003,108.320000,109.790001,103.902649,6011800
2020-02-11,110.779999,111.370003,110.059998,111.209999,105.246506,6072700
2020-02-12,112.510002,112.599998,111.610001,112.040001,106.031998,5725700
2020-02-13,111.370003,112.330002,111.230003,111.660004,105.672379,5991900
2020-02-14,110.839996,110.970001,109.580002,110.080002,105.394714,5148700
2020-02-18,109.000000,110.269997,108.830002,110.239998,105.547913,4975800
2020-02-19,110.519997,111.099998,109.889999,110.739998,106.026619,5887500
2020-02-20,110.779999,111.070000,109.699997,109.809998,105.136208,4466600
2020-02-21,108.989998,109.190002,107.650002,109.010002,104.370262,6443900
2020-02-24,105.709999,106.959999,104.419998,104.709999,100.253273,9539800
2020-02-25,104.800003,104.919998,100.000000,100.709999,96.423523,12871900
2020-02-26,100.860001,101.610001,98.000000,98.040001,93.867172,11990400
2020-02-27,95.949997,98.199997,94.080002,94.129997,90.123589,15783700
2020-02-28,90.629997,93.440002,90.110001,93.339996,89.367210,20840600
2020-03-02,94.019997,96.680000,92.209999,96.589996,92.478889,15050800
2020-03-03,96.790001,98.480003,93.370003,94.389999,90.372520,16525500
2020-03-04,96.370003,99.019997,95.669998,98.529999,94.336311,14753000
2020-03-05,95.709999,97.389999,94.940002,97.190002,93.053345,12814400
2020-03-06,93.919998,96.059998,93.419998,95.320000,91.262939,16861900
2020-03-09,82.230003,88.010002,80.000000,80.669998,77.236481,30595500
2020-03-10,86.239998,86.300003,81.040001,84.980003,81.363045,22642900
2020-03-11,82.230003,84.839996,81.750000,83.029999,79.496033,18412800
2020-03-12,77.230003,78.129997,72.860001,76.260002,73.014175,25768200
2020-03-13,79.980003,83.500000,74.110001,83.419998,79.869431,23497500
2020-03-16,72.570000,78.489998,69.690002,69.699997,66.733391,17535300
2020-03-17,70.400002,72.980003,65.489998,70.690002,67.681259,22684200
2020-03-18,66.209999,66.230003,54.570000,55.049999,52.706936,24947300
2020-03-19,55.259998,58.490002,51.599998,57.389999,54.947334,29871000
2020-03-20,59.529999,60.650002,56.360001,59.389999,56.862209,26960400
2020-03-23,58.259998,59.400002,52.970001,54.220001,51.912262,23764000
2020-03-24,61.480000,67.650002,60.320000,66.550003,63.717472,29198800
2020-03-25,68.290001,73.139999,66.639999,69.269997,66.321686,22560100
2020-03-26,70.300003,77.099998,67.889999,76.379997,73.129066,24129100
2020-03-27,72.120003,73.540001,68.500000,68.779999,65.852547,20411500
2020-03-30,68.010002,72.930000,67.019997,71.949997,68.887627,18486800
2020-03-31,73.269997,75.040001,70.809998,72.459999,69.375916,18514200
2020-04-01,69.510002,72.290001,67.610001,68.559998,65.641907,14362000
2020-04-02,71.750000,78.699997,69.580002,76.120003,72.880135,23220600
2020-04-03,78.000000,78.989998,73.029999,75.110001,71.913132,14905400
2020-04-06,77.000000,80.949997,75.510002,80.389999,76.968399,17334900
2020-04-07,84.260002,85.690002,80.849998,80.919998,77.475838,16394800
2020-04-08,82.290001,86.300003,81.519997,85.980003,82.320480,12284800
2020-04-09,88.739998,89.910004,81.519997,84.309998,80.721550,17048500
2020-04-13,87.180000,87.360001,83.400002,84.910004,81.296021,13854700
2020-04-14,85.459999,87.080002,84.330002,84.610001,81.008789,14797600
2020-04-15,80.459999,83.379997,79.320000,82.489998,78.979012,13982300
2020-04-16,81.309998,82.190002,78.809998,79.989998,76.585419,12291900
2020-04-17,81.330002,87.500000,81.320000,87.169998,83.459816,16130100
2020-04-20,82.660004,87.000000,82.089996,83.570000,80.013054,15749000
2020-04-21,80.279999,83.790001,79.250000,81.639999,78.165192,19620600
2020-04-22,84.949997,85.250000,82.970001,84.440002,80.846024,10325100
2020-04-23,86.300003,88.779999,85.389999,86.800003,83.105576,14226500
2020-04-24,88.480003,88.790001,85.769997,87.010002,83.306633,9176600
2020-04-27,86.750000,90.620003,85.870003,89.709999,85.891716,12037100
2020-04-28,89.550003,90.959999,88.830002,89.910004,86.083199,10645200
2020-04-29,92.480003,95.139999,92.290001,94.620003,90.592735,12342800
2020-04-30,93.720001,95.739998,90.580002,92.000000,88.084251,12222000
2020-05-01,91.510002,92.050003,87.040001,89.440002,85.633209,13250100
2020-05-04,88.760002,91.620003,87.690002,91.440002,87.548088,11192400
2020-05-05,94.500000,95.300003,92.680000,92.889999,88.936363,13608700
2020-05-06,92.849998,93.459999,89.769997,90.050003,86.217239,11145900
2020-05-07,92.980003,94.059998,91.910004,92.639999,88.697006,9749600
2020-05-08,95.000000,95.559998,94.070000,95.470001,91.406563,8602900
2020-05-11,94.209999,94.599998,93.180000,93.370003,89.395943,7101000
2020-05-12,93.129997,94.029999,91.000000,91.099998,87.222557,8749100
2020-05-13,89.900002,90.000000,87.320000,88.699997,84.924706,12215100
2020-05-14,87.290001,90.930000,86.019997,90.050003,86.217239,10678200
2020-05-15,90.650002,92.059998,88.830002,89.160004,85.365128,10113000
2020-05-18,92.400002,93.400002,91.459999,92.550003,89.911720,12306500
2020-05-19,92.529999,92.629997,89.529999,89.620003,87.065239,7749300
2020-05-20,91.000000,93.470001,90.180000,93.000000,90.348885,9160000
2020-05-21,92.769997,93.370003,91.279999,92.040001,89.416252,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,87.706421,8560600
2020-05-26,92.489998,94.339996,92.029999,93.300003,90.640335,9430000
2020-05-27,94.680000,94.690002,92.110001,93.900002,91.223236,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,88.279610,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,89.085938,17016900
2020-06-01,90.940002,93.849998,90.110001,92.790001,90.144867,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,91.990707,7880300
2020-06-03,95.970001,97.730003,95.750000,97.180000,94.409721,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,93.535385,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,97.936249,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,100.296974,11090700
2020-06-09,100.699997,102.930000,99.830002,101.529999,98.635727,10745400
2020-06-10,101.000000,101.500000,97.559998,97.580002,94.798325,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,86.822372,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,89.756279,9531200
2020-06-15,89.089996,92.080002,88.209999,91.230003,88.629341,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,91.349525,8726700
2020-06-17,93.830002,94.000000,91.500000,91.540001,88.930504,6015100
2020-06-18,91.000000,93.230003,90.099998,91.940002,89.319107,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,88.046448,14838800
2020-06-22,90.320000,91.690002,89.589996,91.589996,88.979073,5939200
2020-06-23,92.500000,93.089996,91.180000,91.440002,88.833359,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,85.141685,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,86.666924,7398000
2020-06-26,88.779999,88.830002,86.180000,86.459999,83.995323,13766000
2020-06-29,86.910004,88.570000,86.599998,87.669998,85.170822,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,86.686363,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,85.122253,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,85.792580,5832800
2020-07-06,89.500000,90.250000,87.820000,88.570000,86.045166,6747500
2020-07-07,87.820000,88.080002,86.150002,86.309998,83.849594,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,83.888458,6736400
2020-07-09,85.970001,86.320000,82.690002,82.739998,80.381363,8833600
2020-07-10,82.500000,85.419998,82.500000,85.230003,82.800385,6218100
2020-07-13,86.040001,86.930000,84.809998,85.400002,82.965538,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,85.831436,7440500
2020-07-15,90.180000,90.190002,88.209999,88.889999,86.356049,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,85.841156,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,84.704514,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,82.839233,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,88.784775,15119300
2020-07-22,89.949997,91.250000,88.900002,91.040001,88.444763,10317500
2020-07-23,90.500000,91.379997,90.019997,91.010002,88.415619,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,87.560699,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,88.444763,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,86.569778,6787300
2020-07-29,89.480003,90.080002,88.580002,90.070000,87.502411,6386900
2020-07-30,88.430000,88.500000,85.699997,86.269997,83.810738,10112800
2020-07-31,83.250000,84.099998,81.510002,83.940002,81.547157,19120700
2020-08-03,83.980003,85.139999,83.800003,84.809998,82.392357,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,84.024467,9077900
2020-08-05,88.139999,88.430000,86.410004,87.199997,84.714218,7352600
2020-08-06,86.430000,87.900002,86.099998,87.470001,84.976532,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,84.325630,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,87.172104,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,87.065239,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,88.133881,9058000
2020-08-13,89.870003,91.279999,89.760002,89.820000,87.259537,7314600
2020-08-14,89.000000,90.589996,88.849998,90.349998,87.774429,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,88.182457,10473800
2020-08-18,88.970001,89.370003,87.320000,87.629997,86.359283,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,85.137268,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,83.580177,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,83.846260,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,85.935516,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,84.881035,6835800
2020-08-26,85.709999,85.839996,84.660004,84.779999,83.550613,7486500
2020-08-27,85.160004,85.629997,83.970001,84.910004,83.678734,7438200
2020-08-28,85.050003,85.730003,84.320000,85.629997,84.388283,7307900
2020-08-31,85.830002,85.900002,83.870003,83.930000,82.712936,9437500
2020-09-01,83.260002,83.629997,82.449997,83.080002,81.875267,8997200
2020-09-02,83.059998,83.959999,82.699997,83.190002,81.983673,10821900
2020-09-03,83.050003,84.489998,81.709999,82.279999,81.086861,16179900
2020-09-04,82.459999,83.639999,80.900002,81.930000,80.741943,10516600
2020-09-08,80.500000,80.580002,78.040001,78.970001,77.824867,14942500
2020-09-09,79.970001,81.070000,79.680000,80.029999,78.869492,9269800
2020-09-10,80.629997,80.889999,78.050003,78.150002,77.016754,11845900
2020-09-11,78.239998,78.690002,77.070000,77.690002,76.563423,13732400
2020-09-14,77.480003,77.980003,76.919998,77.290001,76.169228,8182800
2020-09-15,77.559998,78.480003,75.959999,76.349998,75.242851,11732000
2020-09-16,76.349998,79.480003,75.959999,78.559998,77.420807,13019000
2020-09-17,77.529999,78.849998,76.370003,78.790001,77.647476,10515100
2020-09-18,77.879997,79.150002,77.500000,78.209999,77.075882,14517800
2020-09-21,76.239998,76.650002,74.680000,76.300003,75.193581,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,74.434746,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,70.906654,16649200
2020-09-24,71.250000,73.029999,70.500000,71.800003,70.758835,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,70.788399,11070500
2020-09-28,73.639999,74.760002,73.150002,73.930000,72.857948,12863800
2020-09-29,74.000000,74.139999,71.110001,71.900002,70.857384,10553000
2020-09-30,72.250000,72.889999,71.610001,72.000000,70.955933,10454300
2020-10-01,71.510002,71.879997,70.029999,70.419998,69.398842,14930700
2020-10-02,68.919998,71.669998,68.820000,71.190002,70.157684,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,71.645782,12049800
2020-10-06,73.839996,74.320000,72.250000,72.300003,71.251587,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,72.710121,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,74.129242,11590900
2020-10-09,75.860001,76.089996,73.980003,74.000000,72.926933,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,73.429543,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,72.335632,10440300
2020-10-14,73.279999,74.430000,72.910004,72.949997,71.892159,7058100
2020-10-15,71.820000,73.720001,71.389999,73.510002,72.444038,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,71.833031,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,70.246376,8357100
2020-10-20,71.910004,72.290001,71.040001,71.680000,70.640572,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,69.842323,9800600
2020-10-22,70.879997,73.489998,70.570000,73.400002,72.335632,9810100
2020-10-23,73.930000,74.360001,71.830002,72.570000,71.517670,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,69.911308,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,68.502045,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,65.910179,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,67.802338,12292200
2020-10-30,69.900002,70.110001,68.080002,69.500000,68.492188,17191600
